product_name,product_category,review_size,type,content,review,stars
West Elm T-2700,TABLE,Medium,Positive,['Price' 'Functionality'],"I was pleasantly surprised by the value of this table! It's definitely a solid piece for the price, and it's been incredibly functional for our family – we use it for everything from homework to game nights. While I initially worried it might feel cheap given the cost, it's held up really well and looks great in our dining room. I'd say it's a fantastic option if you're looking for something stylish and practical without breaking the bank.",4
Haier M-1100,MICROWAVE,Long,Negative,['Price' 'Functionality'],"Honestly, I'm pretty disappointed with this microwave. I was really hoping for something that would simplify my kitchen routine, but it's just not living up to the hype, especially considering the price tag. It feels incredibly overpriced for what it offers. The basic functions work, yes, but they're clunky and slow. Reheating leftovers takes longer than it should, and the preset buttons are often inaccurate, leading to either undercooked or completely scorched food. I've tried adjusting the power levels and cooking times, but it's still a frustrating experience. I've owned cheaper microwaves in the past that performed better and were far more reliable. The controls feel cheap and the overall build quality doesn’t inspire confidence. It's just not worth the money, and I regret this purchase. I'm probably going to end up replacing it sooner than I'd like.",2
Haier W-1100,WASHING_MACHINE,Long,Positive,['Delivery' 'Product appearance' 'Functionality'],"I was pleasantly surprised by the entire experience with this washing machine! The delivery was incredibly smooth - the team were punctual, respectful of my home, and even took the old appliance away without me having to lift a finger. The machine itself is stunning; the sleek, modern design really elevates the look of my laundry room. I was initially a little concerned about the digital display and all the different wash cycles, but the interface is surprisingly intuitive and easy to navigate. I've tried a few different programs now, from delicate washes for my silks to a heavy-duty cycle for bedding, and everything has come out perfectly clean and remarkably well-spun – significantly reducing drying time. While the spin speed is powerful, it’s also surprisingly quiet, which is a huge bonus. Honestly, it’s exceeded my expectations and I'd happily recommend it to anyone looking for a reliable and stylish washing machine.",5
Ashley S-600,SOFA,Medium,Negative,['Price' 'Delivery' 'Product appearance'],"Honestly, I'm pretty disappointed with this purchase. The price was significantly higher than I expected for what you get, and the delivery was a complete nightmare – it took almost two weeks to arrive, and the delivery guys just dumped it on my lawn! The color also wasn't quite what I saw online, it's much darker and a bit drab, which isn't the look I was going for.",2
Philips M-8000,MICROWAVE,Small,Negative,['Delivery' 'Functionality'],"The microwave arrived significantly later than promised, and when it finally did, it struggled to heat food evenly, leaving some parts cold and others scalding hot – a real disappointment for something so expensive.",2
GE M-5000,MICROWAVE,Small,Negative,['Product appearance'],"I was really disappointed with the cheap, plastic look of this microwave; it just doesn't feel like it should cost this much.",2
Miele M-1800,MICROWAVE,Long,Negative,['Product appearance' 'Delivery'],"I'm incredibly disappointed with the entire experience, starting from the delivery and extending to the initial impression of the appliance itself. The delivery was a complete fiasco; it was scheduled for a two-hour window, but the delivery team arrived nearly four hours late without any communication. When they finally did arrive, they seemed rushed and careless, leaving the box slightly damaged. Honestly, I expected better service from a brand that positions itself as premium. Then, when I finally unwrapped it, the appearance was underwhelming. The stainless steel finish has a cheap, fingerprint-prone quality, and the overall design feels dated and bulky for a modern kitchen. It's not quite as sleek and refined as I'd anticipated based on the marketing materials. While I understand that microwaves aren't meant to be showpieces, the aesthetic just doesn't align with the price point. It feels like I overpaid significantly for something that doesn't deliver on its promises, both in terms of service and visual appeal. I'm seriously considering returning it, which will be another ordeal, I'm sure.",1
IKEA S-100,SOFA,Small,Positive,['Product appearance' 'Delivery'],The sofa looks absolutely fantastic and the delivery was surprisingly smooth and efficient – they even contacted me to arrange a convenient time!,5
Haier A-1100,AIR_CONDITIONER,Small,Negative,['Functionality'],"I was really hoping this air conditioner would be a lifesaver during the heatwave, but it just doesn't seem to cool the room effectively, which is a huge disappointment.",2
Daewoo M-1700,MICROWAVE,Medium,Negative,['Price'],"Honestly, I was expecting a bit more for the price. It does the job, sure, but there are definitely cheaper microwaves out there with similar features. I feel like I overpaid for what I got, and it's hard to justify the cost when you can find alternatives that don't break the bank.",2
Haier A-1100,AIR_CONDITIONER,Long,Positive,['Delivery'],"I was really impressed with the delivery service for this air conditioner! I was expecting the usual hassle with large appliances, but the team was incredibly efficient and professional. They called ahead to confirm the delivery window, arrived promptly, and even took the time to carefully position the unit exactly where I wanted it, navigating a somewhat tricky staircase with ease. I appreciated that they took precautions to protect my floors, which is something I've rarely experienced. While the unit itself is still being installed, the initial delivery experience has already made me very happy with my purchase. Honestly, the delivery alone was worth a few extra stars! It's rare to get such a smooth and courteous service, and it really set a positive tone for the whole project.",5
Ashley T-700,TABLE,Small,Positive,['Product appearance' 'Delivery'],"The table looks absolutely stunning and the delivery was surprisingly quick and efficient, arriving earlier than initially estimated!",5
Haier A-1100,AIR_CONDITIONER,Medium,Negative,['Delivery' 'Functionality' 'Price'],"Honestly, I'm pretty disappointed with this purchase. The delivery was a complete mess – they were several days late and didn't even bother to call or inform me about the delay. Then, when it finally arrived, the unit itself seemed to struggle with maintaining a consistent temperature, and for the price, I expected much better functionality. It just feels like I overpaid for something that doesn't quite do the job.",2
GE A-5000,AIR_CONDITIONER,Long,Positive,['Functionality' 'Price'],"I've been searching for an air conditioner that wouldn't break the bank, and I think I finally found it! Initially, I was a little hesitant because I'd read some mixed reviews online about the cooling power, but honestly, it's been fantastic. It cools my entire living room quickly and efficiently, even on the hottest days. The functionality is really impressive; the different modes and timer settings are incredibly useful, and the remote is easy to use. I was particularly surprised by how quiet it is, which is a huge plus. While I wouldn't say it's the *most* stylish unit on the market, its performance and the price I paid for it make up for any aesthetic shortcomings. It's a great value for the money, and I'd definitely recommend it to anyone looking for a reliable and affordable cooling solution. The installation was straightforward too, which was a bonus. It’s honestly exceeded my expectations, and I'm so glad I took the chance on it. It's made a real difference in my comfort levels this summer!",4
Kenmore A-1600,AIR_CONDITIONER,Medium,Negative,['Product appearance' 'Functionality' 'Delivery'],"Honestly, I'm pretty disappointed with this air conditioner. The delivery was a complete mess – it arrived a week late and the box was severely damaged, which had me worried about the unit itself. While it does technically cool the room, the functionality is questionable; it cycles on and off constantly, making a rattling noise that's incredibly distracting, and the appearance is just... cheap-looking. I was hoping for better, especially given the price.",2
Samsung M-3000,MICROWAVE,Long,Positive,['Delivery' 'Product appearance'],"I was really impressed with the whole experience, starting from the delivery. It arrived a day earlier than expected, and the delivery guys were incredibly careful bringing it into my kitchen – I really appreciated that! The microwave itself is stunning; the stainless steel finish looks so sleek and modern, it's a real upgrade to my countertop. Honestly, I was a little worried it might look bulky, but it's surprisingly streamlined and fits perfectly. The digital display is clear and easy to read, and the buttons feel really solid and well-made. It's definitely a premium feel, and it's worth every penny. While I haven't used all the functions yet, just the appearance alone makes me happy I chose this model. It's a beautiful appliance, and the delivery service was top-notch – a fantastic combination!",5
KitchenAid W-1400,WASHING_MACHINE,Medium,Positive,['Delivery' 'Functionality'],"The delivery was surprisingly smooth – the team were really careful bringing it in and explained everything clearly. I was a little hesitant about switching to a larger capacity machine, but the functionality has been fantastic; it handles bulky items like duvets with ease and the different cycles are a real bonus. It's a bit pricier than other models, but the performance and build quality seem to justify the cost.",4
Philips M-8000,MICROWAVE,Small,Positive,['Product appearance' 'Functionality' 'Delivery'],"The microwave looks fantastic in my kitchen, and it was surprisingly quick to arrive – delivery was spot on!",5
Whirlpool W-4000,WASHING_MACHINE,Medium,Negative,['Delivery' 'Product appearance'],"Honestly, I'm pretty disappointed with the whole experience. The delivery was a complete mess – they were hours late and left the machine practically on its side, which felt incredibly risky. And while the machine itself looks okay, the finish is really prone to fingerprints and scratches; it just doesn't feel as premium as I expected for the price point.",2
Frigidaire M-1500,MICROWAVE,Medium,Positive,['Price' 'Delivery' 'Product appearance'],"I was pleasantly surprised by how affordable this microwave was! It really fit my budget perfectly, which was my biggest concern when shopping around. The stainless steel finish looks great in my kitchen too – it's a simple design, but it elevates the look of the space. Delivery was incredibly fast, too; it arrived within a few days of ordering.",4
IKEA S-100,SOFA,Medium,Positive,['Delivery'],"I was pleasantly surprised by how smooth the delivery process was! They called ahead to confirm a time slot and the two delivery guys were incredibly careful bringing the sofa into my apartment, even navigating a narrow staircase with ease. It's always a bit nerve-wracking having large furniture delivered, but this experience was truly stress-free, which definitely adds to my overall satisfaction with the purchase.",5
Daewoo A-1700,AIR_CONDITIONER,Long,Negative,['Product appearance' 'Price'],"Honestly, I'm pretty disappointed with this air conditioner. The design is just...bland. It looks like something from the early 2000s, a big, clunky white box that clashes terribly with my modern decor. I really tried to overlook it, hoping the cooling performance would make up for the aesthetics, but the price tag was just another slap in the face. For what I paid, I expected something that looked a little more premium, a little more stylish. It feels cheap, and the plastic casing just screams low quality. I understand functionality is key, but in this day and age, you can't completely ignore the visual appeal of an appliance, especially when it's taking up a significant amount of space in your living room. It's not terrible, it does cool, but the combination of the dated appearance and the inflated price makes it hard to recommend. I've seen better looking and more affordable options elsewhere. I wouldn’t buy this again, and I wouldn't suggest it to a friend.",2
Smeg M-1300,MICROWAVE,Small,Positive,['Functionality' 'Product appearance' 'Delivery'],"The microwave arrived incredibly quickly and was beautifully packaged, really adding to the excitement of receiving such a stylish appliance!",5
IKEA B-500,BED,Small,Negative,['Price' 'Functionality'],"For the price, I expected a bit more stability and a smoother functionality, as it wobbles a little too much when you move.",2
Panasonic Q2-300,REFRIGERATOR,Medium,Negative,['Delivery' 'Functionality'],"Honestly, I'm incredibly disappointed with this refrigerator. The delivery was a complete disaster – the delivery team was late, didn't take proper care of the appliance, and left scratches on the exterior. Beyond that, the functionality isn't what I expected; the freezer compartment isn't freezing consistently, and I'm worried about food spoilage. It's frustrating to spend this much money on a fridge and have these issues.",2
Pottery Barn C-2300,CHAIR,Medium,Negative,['Product appearance' 'Price'],"Honestly, I was so disappointed with this chair. The pictures online made it look so much more elegant and refined, but the actual product felt a bit cheap and the finish wasn't as smooth as I'd hoped – it almost looks like the stain wasn't applied evenly. And for the price, I really expected a higher quality appearance, which is a shame because I was really excited about it.",2
Whirlpool TQ-500,REFRIGERATOR,Small,Negative,['Functionality' 'Product appearance'],"The design looked nice online, but the actual refrigerator feels cheap and the internal layout is surprisingly impractical, making it difficult to organize food effectively.",2
Miele M8-900,REFRIGERATOR,Long,Positive,['Functionality' 'Delivery' 'Price'],"I've been eyeing a refrigerator like this for years, and I finally took the plunge. The functionality is absolutely outstanding; it’s not just about keeping things cold, but the smart features like the adaptive cooling and the incredibly quiet operation are a game-changer. The delivery was surprisingly smooth – the team was punctual, professional, and took excellent care handling the appliance. Honestly, the price point is a bit higher than what I initially wanted to spend, but considering the build quality, the advanced technology, and the expected longevity, I believe it's a worthwhile investment. It's a significant upgrade from my previous fridge, and I'm already enjoying the benefits of having such a well-engineered appliance in my kitchen. The interior layout is also incredibly well thought out, maximizing space and making it easy to organize everything. I'm really happy with my purchase and would highly recommend it to anyone looking for a premium refrigeration experience.",5
Wayfair B-1500,BED,Small,Positive,['Functionality' 'Delivery'],"The bed arrived surprisingly quickly and was very well-packaged, making the delivery process a breeze!",5
Sharp W-9000,WASHING_MACHINE,Medium,Negative,['Price'],"Honestly, I'm a bit disappointed with the price. It felt significantly higher than comparable models with similar features, and I've seen others on the market offering better value for money. While the machine itself seems to work well, the initial investment was a real hurdle.",2
Haier W-1100,WASHING_MACHINE,Medium,Negative,['Functionality' 'Product appearance'],"I was really disappointed with this washing machine. While the design is quite sleek and modern – I actually liked the minimalist look – the functionality has been a nightmare. It constantly stops mid-cycle, and the spin function leaves my clothes soaking wet. It's frustrating and inconvenient, and honestly, I regret this purchase.",2
Ashley S-600,SOFA,Long,Negative,['Product appearance'],"I was so excited to receive this sofa, especially after seeing the pictures online. The online photos made it look so modern and sleek, with a really beautiful fabric texture. However, what arrived was a completely different story. The color is off – much duller and drab than it appeared online. The fabric looks cheap and feels rough, not at all like the soft, textured material I was expecting. There's a noticeable difference in the stitching quality too; it's uneven and looks rushed. Honestly, it feels like they sent me a completely different sofa than the one I ordered. I understand that colors can vary slightly on different screens, but this is a significant difference. I'm really disappointed with the overall aesthetic and it doesn't fit with the style of my living room at all. It’s a shame because the design itself seemed promising, but the execution is just poor. I'm considering returning it, but the hassle is a bit daunting.",2
Ashley C-800,CHAIR,Medium,Positive,['Product appearance'],"I was a little hesitant to order this chair online, but I'm so glad I did! The color is even more beautiful in person than it appeared on the website – a really rich, deep teal that elevates the whole room. It's definitely a statement piece and has received so many compliments. While the legs feel a little less sturdy than I initially expected, the overall aesthetic is just stunning and worth it.",4
Pottery Barn S-2100,SOFA,Long,Negative,['Price' 'Delivery'],"I'm really torn about this purchase. The sofa itself *looks* beautiful in the photos online and in the store, and the quality of the materials seems decent enough when you're up close. However, the experience surrounding getting it here has been utterly dreadful. The price was already a significant investment, far more than I typically spend on furniture, but I justified it based on the reputation of the brand and the promise of a lasting piece. Then came the delivery. It was scheduled for a four-hour window, but the delivery team arrived three hours late without any communication. When they finally did show up, they were rushed and clearly stressed, and managed to scratch the wall during the maneuvering process. They offered a cursory apology, but the damage was done – both to my wall and to my patience. Honestly, the whole ordeal felt incredibly disorganized and unprofessional, especially considering the premium price tag. I'm now stuck with a beautiful sofa and a hefty bill for repairs. I wouldn’t recommend this brand to anyone unless they’re prepared to gamble with their time, their walls, and their money. It’s a shame because the sofa *is* lovely, but the delivery experience completely soured the entire purchase.",1
Sharp W-9000,WASHING_MACHINE,Small,Negative,['Price' 'Product appearance' 'Delivery'],The delivery was a complete disaster; they scratched my floor and didn't even apologize!,1
Electrolux A-1200,AIR_CONDITIONER,Long,Positive,['Delivery'],"I was really impressed with the delivery service for my new air conditioner! Initially, I was a little worried because the confirmation email was vague about the exact delivery window, and I had to rearrange my schedule. However, the delivery team themselves were absolutely fantastic. They called ahead to confirm the time, were incredibly careful bringing the unit up the stairs (which was a huge relief, given its size!), and even took the time to explain the basic setup. They were professional, courteous, and clearly took pride in their work. While the initial communication could have been better, the actual delivery experience was top-notch and really made the whole process much smoother. I'd definitely recommend this company based on the delivery alone – it speaks volumes about their overall customer service. It’s rare to get such a positive experience these days, and it made a real difference in my overall satisfaction with the purchase. I'm looking forward to enjoying the cool air!",5
Pottery Barn C-2300,CHAIR,Medium,Negative,['Functionality' 'Product appearance'],"I was really excited about this chair, and the initial look was beautiful – the fabric and design seemed exactly what I wanted for my living room. However, the functionality is just not there; it's incredibly uncomfortable to sit in for any length of time, and the back doesn't offer enough support. It's a shame because it looked so good online, but practically, it's a disappointment.",2
Philips A-8000,AIR_CONDITIONER,Medium,Negative,['Delivery'],"Honestly, the delivery was a complete disaster. I was given a delivery window of 2-4pm, and the unit didn't arrive until almost 7pm! They didn't even bother to call or provide an explanation for the massive delay, which is incredibly unprofessional. While I'm hoping the air conditioner itself is good, this experience has definitely put a damper on my overall satisfaction.",2
Toshiba M-1000,MICROWAVE,Long,Negative,['Product appearance' 'Functionality'],"I really wanted to love this microwave, especially given the price point, but honestly, I'm quite disappointed. The exterior design felt cheap and flimsy right out of the box; the plastic just doesn't feel durable, and the finish is prone to scratches already. Functionally, it's been a nightmare. The timer is incredibly inaccurate - I've had to adjust cooking times significantly, and even then, things often come out either undercooked or completely burnt. The buttons are also oddly placed and not very responsive; I frequently find myself pressing the wrong one. I understand that it's a budget-friendly option, but the poor build quality and unreliable functionality make it feel like a waste of money. It’s a shame because I was hoping for a simple, reliable appliance, but this has been anything but. I'm seriously considering returning it.",1
Sharp X9-45,REFRIGERATOR,Medium,Positive,['Functionality' 'Product appearance'],"I've been really impressed with this refrigerator so far. The sleek, modern design looks fantastic in my kitchen – it's a definite upgrade from my old appliance! It’s surprisingly spacious inside, and the layout is really well thought out, making it easy to organize everything. While the stainless steel finish does show fingerprints easily (a minor annoyance, really), the overall functionality and how it looks more than make up for it. It keeps everything perfectly chilled, and the freezer has plenty of room for all my frozen goods. I was a little hesitant about the price, but honestly, the quality and aesthetics are worth every penny.",4
Pottery Barn B-2500,BED,Medium,Positive,['Product appearance' 'Delivery' 'Price'],"I was initially a little hesitant about the price, but honestly, the bed is absolutely stunning. The craftsmanship is incredible, and it really elevated the look of our master bedroom – it’s a true statement piece. Delivery was surprisingly smooth and the team was very careful bringing it into the house, which was a huge relief. While it was a significant investment, I feel like the quality and appearance are worth every penny.",4
Bosch W-6000,WASHING_MACHINE,Small,Positive,['Price' 'Delivery' 'Functionality'],"I was pleasantly surprised by how affordable this washing machine was, and the delivery was incredibly fast and efficient – everything worked perfectly right away!",5
Panasonic M-7000,MICROWAVE,Small,Positive,['Product appearance' 'Delivery'],"The microwave looks really sleek and modern, and the delivery was surprisingly fast and efficient – I was able to get it set up right away!",5
IKEA W-400,WARDROBE,Small,Positive,['Price' 'Delivery'],"The wardrobe arrived surprisingly quickly and was really well-packaged, making the delivery process a breeze – definitely a great value for the price!",4
Wayfair W-1400,WARDROBE,Long,Negative,['Delivery'],"Honestly, I'm incredibly frustrated with the delivery experience. I understand things can be delayed, but the complete lack of communication was appalling. They initially gave me a delivery window of a week, which I factored into my plans, and then it shifted multiple times without any explanation. Each time I called customer service, I was put on hold for an unreasonable amount of time, only to be told they didn't know why the delivery was delayed. The delivery drivers themselves seemed stressed and rushed, and when the wardrobe finally arrived, it was clear they hadn't taken care in maneuvering it through my property. There were scratches on the packaging, and I'm now worried about the condition of the furniture itself. I really wanted to love this wardrobe, but this delivery has completely soured my opinion of the company. It’s just not acceptable to treat customers with such disregard. I'm considering returning it just because of the ordeal I've been through.",1
Frigidaire W-1500,WASHING_MACHINE,Small,Negative,['Delivery' 'Product appearance'],"The delivery was a complete mess, and when it finally arrived, the machine was scratched and dented – definitely not the pristine look I was expecting for a brand new appliance.",2
Sharp A-9000,AIR_CONDITIONER,Small,Positive,['Product appearance' 'Functionality'],"I was pleasantly surprised by how sleek and modern this air conditioner looks, and it cools the room incredibly fast – a definite win for both aesthetics and functionality!",4
Ashley B-1000,BED,Medium,Positive,['Product appearance'],"I was a little hesitant ordering online, but I'm so glad I took the plunge! The bed itself is absolutely gorgeous; the headboard is the perfect statement piece for our bedroom and the finish is just stunning. It really elevated the whole space and made it feel so much more luxurious than I ever thought it could. Honestly, I've received so many compliments on it already!",5
Siemens S2-500,REFRIGERATOR,Long,Negative,['Delivery'],"I'm incredibly frustrated with the delivery experience for this refrigerator. What started as excitement to finally have a new appliance in my kitchen quickly turned into a logistical nightmare. The delivery team was over two hours late, with absolutely no communication about the delay. When they finally arrived, they seemed rushed and careless, nearly damaging my flooring while maneuvering the appliance through the doorway. They then proceeded to leave the packaging in my driveway, claiming they couldn't be bothered to dispose of it properly. Honestly, it felt like they were doing me a huge favor delivering something I paid a significant amount of money for! I understand things can go wrong, but the complete lack of professionalism and disregard for my time and property is unacceptable. While I'm hoping the refrigerator itself functions well, this delivery has seriously soured my opinion of the company and I'm hesitant to recommend them to anyone. I'm now dealing with the hassle of having to clean up the mess and schedule a separate pickup for the packaging, all thanks to their appalling delivery service.",1
Pottery Barn B-2500,BED,Medium,Negative,['Price' 'Product appearance'],"I was really excited about this bed, especially after seeing it online – the pictures were beautiful! However, the price is absolutely outrageous for what you get. The quality doesn't match the cost at all, and frankly, the finish isn't as smooth or refined as I expected. It feels a bit cheap, and I'm questioning if it was worth the investment.",2
Electrolux L3-400,REFRIGERATOR,Medium,Positive,['Delivery' 'Price' 'Functionality'],"I was pleasantly surprised by the whole experience, especially the delivery! They were incredibly punctual and handled the refrigerator with such care – a stark contrast to some other deliveries I've had. The price was competitive too, especially considering the features and build quality. While the interior layout took a little getting used to, the functionality is excellent and it keeps everything perfectly chilled. It's a solid appliance and I'm very happy with my purchase.",4
KitchenAid W-1400,WASHING_MACHINE,Small,Positive,['Price'],"I was surprised at how affordable this washing machine was, especially considering the quality and reputation of the brand!",4
Smeg A-1300,AIR_CONDITIONER,Medium,Positive,['Price'],"I was pleasantly surprised by the price of this air conditioner! It's definitely a more premium brand, and I expected to pay a lot more for the features it offers. While it's not the absolute cheapest option out there, the value for money is excellent, and I feel like I got a really good deal.",4
Electrolux W-1200,WASHING_MACHINE,Medium,Negative,['Price'],"Honestly, I'm a bit disappointed with the price. It felt like a real investment, and while it does a decent job washing, I've seen similar performance in machines that cost significantly less. I understand you pay for the brand name, but I'm not sure the quality justifies the premium.",2
Kenmore M-1600,MICROWAVE,Small,Negative,['Product appearance' 'Functionality'],"I was really disappointed with this microwave; the design looks cheap and the buttons stick, making it frustrating to use.",2
Whirlpool A-4000,AIR_CONDITIONER,Small,Positive,['Product appearance' 'Price'],"I was pleasantly surprised by how sleek and modern this air conditioner looks, especially considering the reasonable price I paid for it!",4
Frigidaire F4-550,REFRIGERATOR,Medium,Negative,['Price' 'Functionality'],"Honestly, I'm pretty disappointed with this refrigerator. The price was a huge factor in my decision, as I was trying to save money, but now I'm wondering if I should have just spent a little more. The functionality is just not what I expected; the freezer space feels smaller than it should be, and the temperature fluctuates quite a bit, which worries me about food spoilage. It's not terrible, and it does look okay, but for the cost, I anticipated a much more reliable and consistent performance.",2
West Elm C-2800,CHAIR,Medium,Negative,['Delivery'],"I was really excited to receive this chair, but the delivery experience was a complete disaster. The delivery team was incredibly rough with the packaging, and when they finally got it inside, they just dropped it off in the hallway without even offering to unpack it or place it where I wanted it. It felt like they were in a huge rush and didn't care at all about the product or my time – honestly, it was quite frustrating.",2
West Elm T-2700,TABLE,Long,Positive,['Product appearance' 'Price' 'Delivery'],"I was a little hesitant to purchase this table online, especially given the price point, but I'm so glad I did! The appearance is absolutely stunning – it’s even more beautiful in person than it looked on the website. The wood grain is gorgeous and the minimalist design fits perfectly with my modern aesthetic. Honestly, the delivery was surprisingly smooth and efficient; I was expecting a bit of a hassle with a piece of furniture this size, but the delivery team was professional and careful, and they even placed it exactly where I wanted it. While the price is definitely an investment, I feel like the quality and the overall look are worth every penny. It's become a real focal point in my dining room, and I get compliments on it constantly. I might even consider purchasing another one for a different room! It’s just a really well-made, beautiful piece of furniture that elevates the entire space.",5
Haier D2-600,REFRIGERATOR,Medium,Negative,['Functionality'],"I was really hoping this refrigerator would solve my storage issues, but the functionality is just incredibly frustrating. The shelves don't slide easily, making it difficult to access items in the back, and the door seals seem weak, which I'm worried will lead to food spoilage. It's not the worst fridge I've ever used, and it does look sleek, but the practical issues are a real letdown.",2
Sharp W-9000,WASHING_MACHINE,Long,Positive,['Delivery'],"I was a little apprehensive about having such a large washing machine delivered, especially given some of the horror stories I've heard about appliance deliveries! However, I have to say, the delivery team were absolutely fantastic. They were incredibly careful maneuvering the machine into my laundry room, navigating a few tight corners and a slightly awkward staircase with impressive skill. They even took the time to level the machine for me, which was a really nice touch. I was genuinely impressed by their professionalism and the care they took to protect my floors and walls. It's rare to get such a positive experience with deliveries these days, and it really made the whole process stress-free. While the machine itself seems great so far, the delivery experience alone deserves a huge compliment – they really went above and beyond. I would definitely recommend this brand based on the service I received!",5
Bosch A-6000,AIR_CONDITIONER,Small,Negative,['Functionality'],"I was really hoping this air conditioner would solve my summer heat issues, but it just doesn't seem to cool the room evenly, leaving some areas freezing and others still stuffy.",2
Pottery Barn C-2300,CHAIR,Long,Negative,['Price' 'Functionality' 'Product appearance'],"I really wanted to love this chair. The pictures online were gorgeous, and I envisioned it as a statement piece in my living room. However, the reality is quite disappointing, and honestly, I'm questioning my decision to spend so much money. The biggest issue is the price – it’s simply outrageous for what you get. While the design is appealing, the functionality is severely lacking. The seat cushion is far too firm, making it uncomfortable to sit in for any length of time. I've tried adjusting my posture, adding extra pillows, but nothing seems to help. And for a chair that's supposed to be stylish and comfortable, that's a huge letdown. The construction also feels a little flimsy for the price point; I worry about its longevity. I understand that Pottery Barn aims for a certain aesthetic and quality, but this chair just doesn't deliver on its promise, especially considering the hefty price tag. It’s a beautiful object, I’ll give it that, but it's more for show than for actual use. I’m seriously considering returning it, but the hassle of dealing with the return process is almost enough to make me just keep it and feel frustrated.",2
Samsung A-3000,AIR_CONDITIONER,Long,Positive,['Functionality' 'Delivery' 'Price'],"I was a little hesitant to switch to a new brand for my air conditioning, but I'm so glad I did! The delivery was surprisingly smooth – they called ahead to confirm a time slot and the two delivery guys were incredibly careful bringing the unit up the stairs. Setting it up was a breeze, and I was impressed by how quietly it operates, even on the higher settings. Honestly, the functionality is fantastic; it cools the entire living room quickly and efficiently, and the different modes are genuinely useful. While the initial price point seemed a bit higher than some competitors, considering the energy efficiency and the overall quality, I think it's a really worthwhile investment. It’s been a game-changer for staying cool during these hot summer days, and I’ve already recommended it to several friends. It's just a really solid, reliable unit that does exactly what it's supposed to, and does it well. I'm definitely pleased with my purchase!",5
Wayfair T-1200,TABLE,Long,Positive,['Product appearance' 'Delivery'],"I was a little nervous ordering a table online, especially one this size, but I'm so glad I took the plunge! The appearance is absolutely stunning – it’s even more beautiful in person than it was in the pictures. The color is exactly what I was hoping for, and the wood grain is really lovely. However, the delivery was a bit of a rollercoaster. The initial delivery date was pushed back twice, which was frustrating, and the delivery team called me about an hour before arrival, which made it difficult to rearrange my schedule. They were very careful with the table itself, though, and wrapped it up really well to prevent any damage. Despite the delivery hiccups, the table is a showstopper in my dining room, and I've already received so many compliments. It feels incredibly sturdy and well-made, and I can't wait to host dinner parties around it. I'm honestly so happy with the overall purchase, even with the slight delivery drama.",4
IKEA B-500,BED,Long,Positive,['Delivery'],"Okay, so I was a little nervous ordering a bed frame online, especially something so big, but the delivery experience was surprisingly fantastic. Initially, I was worried about the logistics – coordinating a time, making sure I was home, and the potential for damage during transport. The company contacted me a few days in advance to schedule a delivery window, which was really helpful. They were right on time, and the two delivery guys were incredibly careful bringing the massive box into my apartment. They even wrapped it in protective material to prevent scratches on my floors and walls, which I really appreciated. It's clear they take pride in their work and understand that they're delivering a large and somewhat delicate item. Honestly, the whole process was so smooth and professional that it completely exceeded my expectations. I'd definitely order from this retailer again just based on the delivery service alone. It really made the whole experience stress-free and enjoyable!",5
KitchenAid M-1400,MICROWAVE,Long,Positive,['Price' 'Delivery' 'Functionality'],"I was a little hesitant to spend this much on a microwave, I'll admit. There are so many options out there, and the price point on this one felt a little steep initially. However, after doing a lot of research and reading reviews, I decided to take the plunge, and I'm incredibly glad I did. The delivery was surprisingly fast – I ordered it on a Tuesday and it arrived on Thursday, which was a pleasant surprise. Setting it up was a breeze, and the functionality is just outstanding. The pre-programmed settings are genuinely useful, and I've found myself using them constantly for everything from reheating leftovers to popping popcorn. It heats evenly and efficiently, and the interior is surprisingly easy to clean. Honestly, it's made cooking a little bit more enjoyable, and while the price was a factor, the quality and performance have absolutely justified the investment. It feels like a really solid, well-built appliance that will last for years to come, and that’s worth paying a little extra for. I'm really happy with my purchase!",5
Siemens M-1900,MICROWAVE,Long,Positive,['Functionality' 'Delivery' 'Price'],"I was a little hesitant to purchase this microwave, as I'd never heard of the brand before, but I'm so glad I took the chance! The functionality is absolutely fantastic – it heats food evenly and quickly, and the pre-programmed settings are a real time-saver. The delivery was surprisingly smooth; it arrived a day earlier than expected, and the packaging was immaculate. I was initially concerned about the price, as it's a bit higher than some of the other models I was looking at, but considering the quality and features, I genuinely believe it's worth every penny. It’s a really solid appliance, and I’ve been recommending it to all my friends. Honestly, I’ve been using it daily for a month now, and I haven’t experienced a single issue. It's a great addition to my kitchen, and I feel confident it will last for years to come. I'm even considering purchasing another one for my office!",5
Miele M-1800,MICROWAVE,Medium,Negative,['Delivery'],"Honestly, the delivery experience was a complete disaster. I was told it would arrive between 9 and 11 am, but the delivery driver called at 1:30 pm saying he was nearby. Then, he proceeded to drop the appliance, thankfully not breaking it, but leaving a large scratch on the side! For a product in this price range, I expected a much more careful and professional delivery service, and it really soured my initial impression.",2
KitchenAid M-1400,MICROWAVE,Medium,Negative,['Product appearance'],"I was really excited about this microwave, especially given the brand's reputation for quality. However, I'm quite disappointed with the appearance; the stainless steel finish is incredibly prone to fingerprints and smudges, and it just looks messy constantly. It's a real pain to keep clean and doesn't have the sleek, modern look I was hoping for.",2
Samsung A-3000,AIR_CONDITIONER,Small,Negative,['Product appearance'],"I was really disappointed with the design; it looks much cheaper in person than I expected, and the plastic feels flimsy.",2
