product_name,product_category,review_size,type,content,review,stars
Philips A-8000,AIR_CONDITIONER,Small,Positive,['Delivery' 'Product appearance' 'Functionality'],"The Philips A-8000 arrived promptly, looks sleek, and cools my room effortlessly, making it a great buy.",5
Samsung XR-12A,REFRIGERATOR,Long,Negative,['Product appearance' 'Delivery'],"I was really disappointed with the delivery of my new fridge – the courier arrived late, left the unit on the curb without any protective padding, and the door handle was already scratched. When I finally opened the box, the stainless‑steel finish looked dull and had a faint grayish tint that made it look cheap. The interior panels were warped, and the shelves were warped too, which made it impossible to store my groceries properly. I had to spend extra time cleaning the dust and checking for any damage before I could even start using it. Overall, the appearance and delivery experience were a major let‑down and I would not recommend this model.",1
Smeg W-1300,WASHING_MACHINE,Medium,Negative,['Price' 'Delivery' 'Product appearance'],"I was disappointed with the high price for what feels like a basic washing machine, especially when I compare it to other brands that offer more features for less money. The delivery was a nightmare – it arrived two weeks late and the packaging was damaged, so I had to call customer service to arrange a replacement. Even the appearance, which I expected to be sleek and modern, looked cheap and unfinished, making the whole experience feel like a bad investment.",1
Kenmore A-1600,AIR_CONDITIONER,Medium,Negative,['Delivery'],"Delivery took three weeks longer than promised, and when it finally arrived the unit was dented and the packaging was torn. I had to call customer service twice to get a replacement, which was a frustrating experience. I wouldn't recommend this product if you need it on time.",1
West Elm C-2800,CHAIR,Long,Positive,['Functionality'],"I bought this chair for my home office and it’s been a game changer— the lumbar support is spot-on and it feels like it’s molded to my back. The seat cushion holds its shape even after hours of sitting, so I never feel the usual sagging that other chairs have. Assembly was a breeze; the instructions were clear and all the parts fit together without any extra tools. I love how the armrests are adjustable; I can tweak them to the exact height that keeps my shoulders relaxed. Overall, the chair’s solid build and ergonomic design make it a top pick for anyone looking for comfort and durability.
",5
Wayfair C-1300,CHAIR,Long,Negative,['Functionality' 'Product appearance' 'Delivery'],"I ordered this chair hoping it would be a stylish addition to my living room, but it turned out to be a complete disappointment. First, the delivery was a nightmare – it arrived two weeks late and the packaging was damaged, with visible dents that made me question the quality of the product inside. When it finally arrived, the chair’s appearance was far from what the photos promised; the upholstery was a cheap, off‑color fabric that looked faded and had a rough texture that was uncomfortable to sit on. Functionality was another major issue – the back support was flimsy and the armrests collapsed after only a few minutes of use, making it impossible to use for more than a few seconds. Even the assembly instructions were poorly written, requiring me to search online for a tutorial. Overall, this chair is a waste of money and time, and I would not recommend it to anyone looking for a reliable, well‑made piece of furniture.",1
West Elm S-2600,SOFA,Long,Positive,['Delivery'],"I was pleasantly surprised by how quickly my West Elm sofa arrived—just three days after ordering, which is a huge win for me because I was eager to set up my living room.
The delivery team was courteous and handled the sofa with care, placing it exactly where I wanted it without any hassle.
The packaging was solid, protecting the sofa from any bumps during transit, so it looked brand‑new when it finally landed.
I also appreciated the clear communication from West Elm; they sent a text update when the driver was on the way and a final confirmation when the delivery was complete.
Overall, the delivery experience was seamless and exceeded my expectations, making the whole buying process feel smooth and stress‑free.",5
Daewoo D1-200,REFRIGERATOR,Small,Negative,['Delivery'],"The delivery was a nightmare, arriving two weeks late and the box was dented, making me question if I even received the right unit.",1
Toshiba M5-750,REFRIGERATOR,Long,Negative,['Functionality'],"I bought this fridge hoping it would keep my groceries fresh, but it has been a nightmare.
The temperature control is unreliable, often cycling between hot and cold without any pattern.
Even after setting it to the lowest setting, the interior still feels warm, and the freezer fails to freeze properly.
The noise level is also higher than expected, making it impossible to keep the kitchen quiet.
I have had to replace the compressor and still the performance hasn't improved, so I'm really disappointed.",2
Daewoo A-1700,AIR_CONDITIONER,Medium,Positive,['Product appearance' 'Functionality' 'Delivery'],"I was pleasantly surprised by how quickly the unit arrived—delivery was faster than I expected. The unit’s sleek, modern look fits perfectly in my living room, and the minimalist design feels high‑tech yet understated. Functionally, it cools the room in minutes and the remote is intuitive, making it a breeze to use. Overall, this air‑conditioner exceeded my expectations in every way.",5
Philips W-8000,WASHING_MACHINE,Small,Negative,['Delivery' 'Price'],I was disappointed by the slow delivery and the high price that didn't justify the features.,2
Haier M-1100,MICROWAVE,Long,Positive,['Delivery'],"Delivery was surprisingly swift, arriving two days earlier than expected.
The courier was courteous and left the microwave neatly on my doorstep.
I appreciated the clear tracking updates that kept me informed throughout the process.
Unboxing was a breeze, with the product securely packaged and no signs of damage.
Overall, the delivery experience exceeded my expectations and made the purchase feel even more worthwhile.",5
Herman Miller B-2000,BED,Small,Negative,['Product appearance'],"The design of the bed looks cheap and unappealing, far from the sleek aesthetic I expected.",1
Pottery Barn S-2100,SOFA,Long,Positive,['Functionality' 'Product appearance'],"I recently added a new sofa to my living room and I’m genuinely impressed with how it performs— the cushions hold their shape even after a full night's use, and the frame feels sturdy and well-built. The upholstery is a soft, neutral tone that instantly elevates the room’s aesthetic, and the subtle tufting adds a touch of sophistication without being too flashy. Functionally, the sofa’s seat depth and back support are just right for long movie nights, and the legs are designed to be slip-resistant, which is a big plus for my apartment floor. Visually, the clean lines and slightly tapered arms give it a modern yet timeless look that complements both contemporary and traditional décor. Overall, this piece feels like a smart investment that balances comfort, durability, and style perfectly.",5
Smeg W-1300,WASHING_MACHINE,Long,Negative,['Delivery' 'Price' 'Functionality'],"I ordered this washing machine hoping for a sleek, efficient appliance, but the experience was a nightmare from the start. The delivery took an absurd 12 days, and when the box finally arrived it was dented and the seal was broken, which made me doubt the quality right away. Even after fixing the shipping damage, the price tag was outrageous for a machine that barely performs its basic functions—cycles are noisy, the spin speed is inconsistent, and the detergent dispenser keeps clogging. I tried the manual, but the instructions are confusing and the control panel is unresponsive at times, turning what should be a simple wash into a frustrating ordeal. Overall, I feel cheated by the high cost, the poor delivery service, and the subpar performance that fails to live up to the brand’s reputation.",1
GE M-5000,MICROWAVE,Long,Positive,['Delivery' 'Product appearance'],"Delivery was surprisingly swift—my GE M-5000 arrived two days earlier than expected, and the packaging was sturdy, keeping the unit pristine.
The unboxing experience was a delight; the sleek black finish immediately caught my eye, and the interior door handle feels solid and premium.
I was impressed by the minimalist design—no clutter, just a clean, modern look that fits perfectly in my kitchen.
The microwave's polished exterior reflects a high‑end feel, and the subtle chrome accents add a touch of sophistication.
Overall, both the delivery and the product appearance exceeded my expectations, making this purchase a real win.",5
Toshiba M5-750,REFRIGERATOR,Long,Positive,['Product appearance' 'Delivery'],"I was pleasantly surprised by how sleek the fridge looked as soon as it arrived; the stainless steel finish gives a modern touch that fits perfectly in my kitchen. The delivery team was punctual and handled the unit with care, placing it exactly where I wanted without any hassle. I appreciated the clear instructions that came with it, making the setup process almost effortless. The fridge’s appearance is not just about looks—it feels sturdy and high quality, which reassures me that it will last for years. Overall, the combination of a stylish design and smooth delivery experience has made me very satisfied with my purchase.",5
Herman Miller B-2000,BED,Medium,Positive,['Product appearance'],"The design of this bed is sleek and modern, with a clean, minimalist look that instantly elevates any bedroom. The neutral color palette and subtle accents make it a versatile centerpiece that blends seamlessly with various decor styles.",5
Pottery Barn S-2100,SOFA,Medium,Negative,['Product appearance' 'Price'],"The sofa's fabric looks like a cheap imitation and the color fades after a few days. For the price I paid, I expected a much higher quality and durability.",2
Samsung W-3000,WASHING_MACHINE,Long,Negative,['Delivery'],"Delivery took longer than advertised, arriving a full week after the promised date.
The package arrived in a dented box with visible damage to the door seal, making me question the handling process.
I had to call customer service twice to get an update, and each call ended with vague apologies.
When the machine finally arrived, the assembly instructions were missing a key part, forcing me to wait for a replacement part that never came.
Overall, the delivery experience was frustrating and ruined my first impression of the brand.",1
Siemens A-1900,AIR_CONDITIONER,Long,Negative,['Functionality' 'Product appearance'],"I was excited about this new air conditioner, but it turned out to be a major disappointment.
The unit's appearance is bland and unappealing, with a plastic casing that looks cheap and flimsy.
Functionality is another nightmare; the fan speed barely changes and the temperature control is erratic, often oscillating between too hot and too cold.
Even the remote is a mess, with buttons that are unresponsive and a battery compartment that is impossible to open.
Overall, it feels like a low-cost knockoff that fails to deliver on basic expectations.",1
Bosch S3-200,REFRIGERATOR,Small,Positive,['Delivery' 'Price' 'Functionality'],"The Bosch S3-200 arrived on time, offers a great price for its smart functionality, and the fridge's performance has exceeded my expectations.",5
Ashley S-600,SOFA,Small,Positive,['Price' 'Delivery' 'Product appearance'],"I was pleasantly surprised by the great price, swift delivery, and the sofa's stylish appearance, making it a perfect addition to my living room.",5
Frigidaire W-1500,WASHING_MACHINE,Small,Positive,['Delivery' 'Functionality' 'Product appearance'],"The Frigidaire W-1500 arrived promptly, its modern look fits my laundry room, and it cleans clothes flawlessly.",5
Samsung W-3000,WASHING_MACHINE,Long,Negative,['Price'],"Honestly, I was excited about buying a new washing machine, but the price tag was a real shocker.
The cost is way above what I expected for a mid‑range appliance, and it feels like I'm paying for a luxury brand instead of a functional machine.
Even after comparing it with competitors, the price remains the highest, with no clear justification in terms of features or build quality.
I ended up feeling cheated because the advertised savings were just marketing fluff.
If you value your budget, this machine is not worth the steep price.",1
Frigidaire M-1500,MICROWAVE,Small,Negative,['Price'],I was shocked at how expensive this microwave is for the features it offers.,1
Haier A-1100,AIR_CONDITIONER,Medium,Positive,['Functionality' 'Price'],"I was pleasantly surprised by how quickly the Haier A-1100 cooled my room; the fan speed adjustments are smooth and the remote control is intuitive. For the price, it feels like a bargain compared to other units with similar features, making it a great value for anyone looking for efficient cooling without breaking the bank.",5
Miele A-1800,AIR_CONDITIONER,Medium,Negative,['Price'],"I was excited about the Miele A-1800's reputation, but the price tag left me feeling like I overpaid for a decent AC. For the cost, I expected more advanced features or a longer warranty, and I ended up feeling like I could have gotten a better deal elsewhere.",2
Ashley T-700,TABLE,Small,Negative,['Delivery'],"The delivery of the table was frustratingly delayed and arrived with a dent, ruining my first impression.",1
Pottery Barn S-2100,SOFA,Medium,Positive,['Price' 'Delivery' 'Product appearance'],"I was pleasantly surprised by how affordable this sofa feels for the quality—definitely a good value. Delivery was quick and hassle‑free, and the sofa’s appearance is exactly as advertised, with a sleek design that fits perfectly in my living room.",4
Herman Miller W-1900,WARDROBE,Long,Negative,['Price'],"I was excited to upgrade my closet with this new wardrobe, but the price tag left me feeling ripped off.
For the amount I paid, I expected a sturdier frame and higher quality materials, yet the construction feels flimsy and the hardware is cheap.
The design looks sleek on paper, but the actual build quality doesn't justify the premium price.
I ended up spending more than I budgeted, and the value proposition is weak compared to other options.
Overall, I feel the price is too high for what I received.",2
Bosch W-6000,WASHING_MACHINE,Long,Positive,['Functionality' 'Product appearance' 'Price'],"I bought this machine a few months ago and it has exceeded my expectations in every way.
The functionality is top‑notch: the wash cycles are precise, the spin speed is adjustable, and the smart sensor detects load weight automatically, saving me both time and water.
The look of the unit is sleek and modern, fitting perfectly into my laundry room without looking bulky.
The price was a bit higher than some competitors, but the durability and energy efficiency justify the investment.
Overall, I am thrilled with this purchase and would recommend it to anyone looking for a reliable, high‑performance washer.",5
Electrolux W-1200,WASHING_MACHINE,Small,Positive,['Functionality'],"The washing cycles run smoothly and the smart sensor adjusts water usage, making laundry effortless and efficient.",5
Smeg R1-250,REFRIGERATOR,Small,Negative,['Functionality' 'Delivery'],"I was disappointed with the Smeg R1-250 because the delivery was delayed and the fridge stopped cooling after a week, making it unusable.",1
Smeg R1-250,REFRIGERATOR,Medium,Positive,['Delivery' 'Product appearance' 'Functionality'],"The delivery was lightning‑fast, arriving on the same day I ordered, and the team was courteous and careful with the packaging. The fridge’s sleek, retro design looks stunning in my kitchen, and its smart temperature controls keep everything perfectly chilled without any hiccups.",5
Herman Miller B-2000,BED,Long,Negative,['Functionality' 'Price'],"I bought this bed hoping it would be a game changer, but the functionality is a nightmare.
The adjustable headrest snaps off after a few uses, and the bed frame feels flimsy under weight.
Even the supposedly premium materials feel cheap and scratch easily.
On top of that, the price tag is outrageous for a product that barely works.
I would have preferred to spend less on a more reliable bed.",1
GE M-5000,MICROWAVE,Medium,Positive,['Product appearance' 'Delivery'],"I was impressed by how sleek and modern this microwave looks on my counter, with a clean matte finish that blends perfectly with my kitchen décor. The delivery was lightning fast—arrived in just two days, and the unit was carefully packaged, so it felt like a premium experience from start to finish.",5
Kenmore K9-300,REFRIGERATOR,Long,Positive,['Product appearance' 'Delivery'],"I was pleasantly surprised by how sleek the Kenmore K9-300 looked as soon as it arrived.
The stainless steel finish gleamed even before I opened the door, giving my kitchen a modern touch.
Delivery was a breeze—the courier arrived on time and handled the unit with care, leaving no dents or scratches.
Inside, the layout is intuitive, and the doors glide smoothly, which adds to the overall aesthetic appeal.
I’m thrilled with both the look and the hassle‑free delivery experience, and I’d recommend this fridge to anyone looking for style and convenience.",5
Wayfair C-1300,CHAIR,Small,Negative,['Functionality' 'Product appearance' 'Delivery'],"I was disappointed with the Wayfair C-1300 chair because the delivery was delayed, the appearance looked cheap, and it lacked proper functionality.",1
Sharp X9-45,REFRIGERATOR,Long,Positive,['Product appearance'],"The first thing that caught my eye was the sleek, minimalist design of this refrigerator.
Its brushed stainless steel finish looks like it belongs in a modern kitchen, and the subtle chrome accents give it a touch of sophistication.
The door handles are recessed, creating a clean, seamless look that feels both functional and stylish.
Inside, the layout is thoughtfully organized, with adjustable shelves that fit a variety of containers without compromising the aesthetic.
Overall, the appearance of this unit is a standout feature that elevates any countertop.",5
Pottery Barn T-2200,TABLE,Medium,Negative,['Price' 'Delivery' 'Product appearance'],"I was excited about the new table, but the price was way too high for what I got. Delivery took over a month and the packaging was almost ruined, so the table arrived with scratches. The finish looks cheap and the wood grain is uneven, making it feel like a bargain bin find.",2
West Elm T-2700,TABLE,Long,Positive,['Price' 'Product appearance'],"I recently bought this table and was pleasantly surprised by how affordable it is for the quality.
The price point feels like a steal compared to other mid‑range tables I've seen.
Visually, the sleek, minimalist design fits perfectly in my living room, and the wood grain looks even better in person.
The tabletop feels sturdy and the finish is flawless, giving it a premium look without the premium price tag.
Overall, I'm thrilled with both the value and the aesthetic—definitely a win‑win.",5
GE A-5000,AIR_CONDITIONER,Long,Negative,['Delivery'],"Delivery was a nightmare.
The unit arrived three days later than promised, and the courier left it on the porch without a signature.
When I finally opened the box, the packaging was torn and the unit had a dent that wasn't there when I ordered.
I had to call customer service twice to get a replacement, and each call took over an hour to resolve.
Overall, the delivery experience ruined what could have been a decent purchase.",1
Wayfair W-1400,WARDROBE,Small,Positive,['Delivery' 'Product appearance' 'Price'],"I was pleasantly surprised by how quickly the wardrobe arrived, its sleek appearance matched the photos, and the price was unbeatable for such quality.",5
Samsung XR-12A,REFRIGERATOR,Medium,Positive,['Functionality' 'Product appearance'],"The fridge’s sleek, minimalist design looks great in my kitchen, and the glass doors add a touch of modern elegance. Inside, the temperature control is spot-on, keeping my produce crisp and the freezer section organized without any odd noises or energy hiccups.",5
West Elm C-2800,CHAIR,Long,Negative,['Product appearance'],"I was really excited to add a new chair to my living room, but the appearance of this piece left me disappointed.
The fabric looks cheap and the color is off—more like a faded beige than the vibrant tone advertised.
The stitching is uneven, and the wooden legs have a rough finish that feels unfinished.
Even the shape looks off; the backrest is too low and the seat is slightly slanted.
I expected a modern, sleek look, but it looks like a budget knockoff.
Overall, the aesthetic falls far short of what I paid for.",2
IKEA T-200,TABLE,Medium,Positive,['Price' 'Product appearance'],"I was pleasantly surprised by how affordable this table is for the quality it offers. The sleek, minimalist design looks great in my living room and the finish feels sturdy yet stylish. Overall, a great value that doesn't compromise on style.",4
Wayfair T-1200,TABLE,Medium,Positive,['Price'],I was pleasantly surprised by how affordable this table is without compromising on style. The price point made it a steal for my living room upgrade.,5
Sharp X9-45,REFRIGERATOR,Medium,Negative,['Product appearance' 'Functionality'],"At first glance, the Sharp X9-45 looked sleek, but the finish quickly started to show scratches and a faint discoloration that made it look cheap. Inside, the temperature control is erratic, with the fridge cycling between too cold and too warm, and the ice maker barely produces any cubes. I expected a reliable appliance from a reputable brand, but this unit feels like a budget knockoff that fails to deliver on its promises.",2
Smeg M-1300,MICROWAVE,Small,Positive,['Product appearance'],"The sleek retro design of this microwave instantly brightened my kitchen, making it feel like a stylish centerpiece.",5
Ashley B-1000,BED,Medium,Positive,['Price'],"I was pleasantly surprised by how affordable this bed is for the quality it offers. For the price I paid, the mattress feels like a luxury upgrade, and I get my money's worth every night.",5
Toshiba W-1000,WASHING_MACHINE,Medium,Negative,['Delivery' 'Product appearance' 'Price'],I was disappointed with the delivery – it arrived a week late and the packaging was damaged. The machine looks cheap and the price feels too high for the lackluster build quality.,1
Samsung XR-12A,REFRIGERATOR,Medium,Negative,['Delivery' 'Product appearance'],"I was disappointed with the delivery; it took over a week and the box was dented. The fridge's appearance is also underwhelming, with a dull finish and visible scratches that look like they were already worn when it arrived.",1
Smeg A-1300,AIR_CONDITIONER,Small,Negative,['Product appearance'],"The sleek design looks more like a kitchen appliance than a functional air conditioner, making it a visual disappointment.",1
Panasonic W-7000,WASHING_MACHINE,Small,Positive,['Price'],I was pleasantly surprised by how affordable the Panasonic W-7000 is for a washing machine of this quality.,5
Daewoo M-1700,MICROWAVE,Long,Negative,['Product appearance' 'Functionality' 'Price'],"I was excited to try this microwave, but it turned out to be a disappointment from the start.
The stainless steel finish looks cheap and feels flimsy, like it could fall apart after a few months.
When I tried to heat a bowl of soup, the power settings were glitchy—sometimes it overcooked, other times it barely warmed anything.
The timer display is barely readable, and the door latch feels loose, so I worry about safety.
On top of all that, the price tag is way higher than comparable models that actually work well.
I regret buying it and would not recommend it to anyone.",1
Siemens S2-500,REFRIGERATOR,Small,Negative,['Product appearance' 'Functionality'],"The fridge looks cheap and its compressor keeps making a loud, annoying noise, making it a disappointing purchase.",1
Philips A-8000,AIR_CONDITIONER,Long,Negative,['Product appearance' 'Functionality' 'Delivery'],"I ordered this air conditioner hoping it would keep my apartment cool, but the experience was a nightmare from the start. The unit arrived with a cracked front panel and a dent that made it look like it had been in a fight, which was a huge disappointment for a supposedly premium model. When I finally set it up, the fan barely spun and the compressor made a constant, irritating whine that made me question whether it was even functioning properly. Even worse, the remote control had no response to the temperature settings, and the display flickered on and off, so I had to manually adjust the dial every few minutes. The delivery was also a mess—my package was delayed by a week, and the courier left it on the doorstep without a proper signature, so I had no proof that it was handled carefully. All in all, the appearance, functionality, and delivery were subpar, and I regret buying this unit.",1
Whirlpool W-4000,WASHING_MACHINE,Small,Positive,['Delivery' 'Product appearance' 'Price'],"The quick delivery, sleek design, and affordable price of this washing machine made my purchase a breeze.",5
Wayfair T-1200,TABLE,Small,Positive,['Product appearance' 'Price'],The Wayfair T-1200's sleek design and surprisingly affordable price make it a standout choice for any modern kitchen.,5
Samsung M-3000,MICROWAVE,Long,Negative,['Price' 'Product appearance'],"I was excited to get this new microwave, but the first thing that struck me was how expensive it feels for what it offers.
The stainless steel finish looks sleek at first glance, yet the paint starts to chip after only a few weeks of normal use.
Inside the cavity, the turntable is oddly tilted, making it hard to cook even simple meals evenly.
The price tag is hard to justify when you compare it to other models that deliver better durability and a more polished look.
Overall, I feel like I paid too much for a product that doesn't even look as good as advertised.",2
Samsung A-3000,AIR_CONDITIONER,Small,Positive,['Price' 'Delivery'],I was pleasantly surprised by how affordable the AC was and the delivery arrived right on schedule.,5
Kenmore A-1600,AIR_CONDITIONER,Small,Positive,['Price' 'Delivery'],"I was pleasantly surprised by the affordable price and the fast delivery of my Kenmore A-1600, making it a great value.",5
Panasonic A-7000,AIR_CONDITIONER,Long,Positive,['Delivery' 'Functionality'],"I ordered the Panasonic A-7000 last week and was pleasantly surprised by how quickly it arrived.
The delivery team was punctual, and the unit was securely packaged, so I didn't have to worry about any damage.
Once set up, the air conditioner performed flawlessly, cooling my living room in minutes and maintaining a consistent temperature.
The remote control is intuitive, and the quiet operation makes it feel like a luxury upgrade rather than a basic appliance.
Overall, the combination of swift delivery and reliable functionality makes this AC a standout choice for anyone looking to beat the summer heat.",5
Panasonic Q2-300,REFRIGERATOR,Medium,Positive,['Product appearance' 'Functionality' 'Delivery'],"The fridge’s sleek stainless steel finish instantly upgraded my kitchen’s look, and the spacious interior keeps everything organized. It arrives on time, is easy to assemble, and the temperature control is spot‑on—definitely a win for both style and performance.",5
Whirlpool M-4000,MICROWAVE,Long,Negative,['Price'],"I bought the Whirlpool M-4000 microwave hoping it would be a good deal, but the price was a real disappointment.
For the amount I paid, I expected a higher wattage and more advanced features, yet it only offers basic functions.
The build feels cheap, and the digital display is barely readable.
I ended up comparing it to other models in the same price range and found them to be more affordable with better performance.
Honestly, I would not recommend this microwave if you're looking for value for money.",1
Wayfair B-1500,BED,Medium,Negative,['Product appearance' 'Delivery'],"I was really disappointed with the delivery – it took twice as long as promised and the package arrived with a dent that looked like it had been dropped. When I finally opened it, the bed frame looked cheap and the paint was uneven, almost like a knock‑off. Overall, it feels like a waste of money and time.",1
Ashley T-700,TABLE,Long,Positive,['Price'],"I was pleasantly surprised by how affordable this table is, especially considering its sturdy construction and sleek design.
The price point is so reasonable that I could have easily splurged on a more expensive brand, yet this one delivers the same quality.
For a budget‑conscious shopper, it's a steal.
The value for money is undeniable, and I feel like I got more than I paid for.
Overall, I'm thrilled with the purchase and would recommend it to anyone looking for a great table without breaking the bank.",5
Frigidaire F4-550,REFRIGERATOR,Small,Positive,['Functionality' 'Product appearance' 'Price'],"This Frigidaire F4-550 packs a sleek look, keeps my groceries fresh, and is surprisingly affordable for the features it offers.",5
Miele W-1800,WASHING_MACHINE,Medium,Positive,['Product appearance' 'Price' 'Functionality'],"I was pleasantly surprised by the sleek, modern look of this washing machine – it fits perfectly in my laundry room without looking out of place. The price is a bit on the higher side, but the advanced features like smart cycle selection and quiet operation make it feel worth every euro. Overall, it’s a solid investment that delivers great performance and a stylish upgrade to my home.",4
Daewoo W-1700,WASHING_MACHINE,Medium,Positive,['Functionality' 'Price' 'Product appearance'],"The washing machine runs quietly and finishes loads faster than I expected, and the control panel is intuitive. The price is surprisingly affordable for the features it offers, and the sleek stainless steel finish looks great in my laundry room.",4
Pottery Barn T-2200,TABLE,Medium,Positive,['Product appearance' 'Price' 'Delivery'],"The table's sleek, matte finish instantly elevates my dining room, and the generous size feels just right for family meals. I was pleasantly surprised by the competitive price, especially given the sturdy construction, and the delivery was prompt—arriving in a single day with all pieces intact.",5
Bosch M-6000,MICROWAVE,Long,Negative,['Delivery'],"Delivery was a nightmare.
I ordered the microwave last month and it took over a week to arrive, far beyond the promised 3–5 business days.
When it finally did, the box was dented and the door handle was bent, making me worry it might be damaged inside.
The courier left it on my doorstep without a proper signature, and I had to chase the company for a refund.
Even after contacting customer service, I received no updates for days.
Overall, the delivery experience ruined what could have been a good purchase.",1
Panasonic A-7000,AIR_CONDITIONER,Medium,Positive,['Product appearance'],"I was really impressed by the sleek, modern look of this unit—it fits right in with my contemporary décor without looking out of place. The minimalist design and subtle color palette give it a sophisticated touch that makes it feel more like a piece of furniture than a typical air conditioner.",5
Philips W-8000,WASHING_MACHINE,Long,Positive,['Product appearance' 'Functionality'],"The sleek, stainless steel finish of this washing machine instantly elevates the look of my laundry room.
Its minimalist design not only looks modern but also fits perfectly behind my cabinets.
Under the hood, the machine delivers powerful wash cycles with minimal noise, thanks to its advanced vibration control.
The intuitive touch panel and clear LED display make selecting settings a breeze, even for a busy household.
Overall, I’m thrilled with how it blends style and performance, making laundry feel like a small luxury.",5
LG A-2000,AIR_CONDITIONER,Small,Negative,['Product appearance' 'Functionality' 'Delivery'],"I was disappointed by the clunky design, faulty cooling performance, and the delivery that arrived days late and with a dent.",1
Ashley T-700,TABLE,Medium,Positive,['Delivery'],"I was pleasantly surprised by how quickly my new table arrived—just two days after ordering, it was set up and ready to use. The packaging was secure, and the delivery team was friendly and professional, making the whole experience smooth and hassle-free.",5
Electrolux W-1200,WASHING_MACHINE,Medium,Negative,['Price' 'Delivery'],"I was excited to get the new washing machine, but the price was way above what I expected for a mid‑range model. On top of that, the delivery took almost a month and the courier left the unit in a cramped corner of my hallway, making the whole experience frustrating.",2
Ashley W-900,WARDROBE,Long,Negative,['Product appearance'],"I was excited to add a new wardrobe to my apartment, but the Ashley W-900 turned out to be a disappointment in appearance.
The paint on the doors is uneven, with patches that look like they were applied hastily.
The wood grain is dull and the finish feels cheap, almost like a low‑grade laminate.
Even the hardware is flimsy; the hinges squeak loudly and the drawer pulls feel like they will break after a few uses.
Overall, the aesthetic falls far short of the showroom photos, and I feel like I paid for a piece that looks like it was made in a bargain bin.",1
LG M-2000,MICROWAVE,Medium,Negative,['Functionality'],"I was excited to try this microwave, but it quickly fell short on performance—food comes out unevenly and the timer keeps resetting. Even after following the manual, the power settings barely work, making it a frustrating experience for everyday use.",2
Miele M-1800,MICROWAVE,Long,Negative,['Product appearance' 'Price' 'Functionality'],"I was excited to try this new microwave, but it turned out to be a disappointment in several ways.
The stainless steel finish looks cheap and feels flimsy, almost like a cheap imitation of a high‑end appliance.
The price tag is steep for a product that barely meets basic expectations; I expected more power and better build quality for the cost.
When I tried to heat my leftovers, the microwave struggled to maintain consistent temperature, and the turntable barely rotated.
Overall, I feel like I wasted money on a subpar appliance that doesn't deliver on appearance, price, or functionality.",2
Bosch A-6000,AIR_CONDITIONER,Small,Positive,['Functionality'],"This air conditioner keeps my room perfectly cool and runs so quietly, it's a real game changer.",5
Ashley W-900,WARDROBE,Medium,Positive,['Product appearance'],"I was blown away by the sleek, modern look of this wardrobe—its clean lines and polished finish instantly elevate any room. The neutral color palette blends seamlessly with my existing décor, and the subtle hardware adds a touch of sophistication without being overbearing. Overall, it’s a stunning piece that feels both high‑end and approachable.",5
Frigidaire W-1500,WASHING_MACHINE,Small,Positive,['Functionality' 'Delivery' 'Product appearance'],"The Frigidaire W-1500 arrived on time, its modern look fits my laundry room perfectly, and it cleans clothes with impressive efficiency.",5
Pottery Barn B-2500,BED,Long,Negative,['Price' 'Functionality'],"First, the price is outrageous for what you get; the bed feels flimsy and the slats are thin.
Second, the frame rattles when I shift in bed, which is a major functional flaw.
Third, the mattress support is weak, causing aches after a night's sleep.
Fourth, the assembly instructions are confusing, leading to wasted time.
Finally, the overall value is disappointing and not worth the cost.",2
Philips A-8000,AIR_CONDITIONER,Small,Positive,['Product appearance' 'Functionality'],"The sleek design of this unit blends effortlessly into my living room while its quiet operation keeps the temperature perfectly steady, making it a standout addition to my home.",5
IKEA W-400,WARDROBE,Long,Positive,['Functionality' 'Delivery' 'Product appearance'],"I ordered the IKEA W-400 wardrobe and was pleasantly surprised by how smoothly the whole process went from start to finish. The delivery arrived on the promised date, and the team handled the unit with care, making sure it was free of any scratches or dents. When I unpacked it, the appearance was exactly what I expected – a clean, minimalist design that fits perfectly in my bedroom and looks great with the rest of my decor. Functionally, the wardrobe offers plenty of hanging space and a clever sliding door system that saves a lot of room; the built‑in hooks and shelves are sturdy and easy to adjust. Overall, this wardrobe has exceeded my expectations in every way, and I’m thrilled with my purchase.",5
Pottery Barn S-2100,SOFA,Medium,Positive,['Delivery' 'Product appearance' 'Functionality'],"I was pleasantly surprised by how fast the delivery arrived—just three days after ordering, and the sofa was in perfect condition. The fabric and wood finish look exactly like the showroom photos, giving my living room a sophisticated touch, and the cushions are so plush that I can actually relax on it after a long day. Overall, this sofa has exceeded my expectations in every way.",5
Smeg R1-250,REFRIGERATOR,Long,Positive,['Product appearance'],"I was blown away by the sleek, retro charm of this fridge – the bright red finish instantly becomes a statement piece in my kitchen, turning a mundane appliance into a stylish focal point. The chrome accents and rounded corners give it a classic Smeg vibe that feels both nostalgic and modern, fitting perfectly with my contemporary décor. The glass door panels are crystal clear, showcasing the organized interior without compromising on elegance. Even the small details, like the subtle LED strip lighting, add a touch of sophistication that elevates the overall aesthetic. I love how the refrigerator’s compact size doesn’t sacrifice style, making it a practical yet eye-catching addition to any space.",5
